cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,LEPOPHIDIUM JEANNAE,MENTICIRRHUS SAXATILIS,SQUALUS ACANTHIAS,LUTJANIDAE,LEUCORAJA OCELLATA,LEUCORAJA ERINACEA,TAUTOGOLABRUS ADSPERSUS,PORTUNIDAE,FISTULARIA SP,ARIOMMA BONDI,MENTICIRRHUS AMERICANUS,SYNAGROPS BELLUS,CITHARICHTHYS ARCTIFRONS,SQUATINA DUMERIL,POMATOMUS SALTATRIX,OPHIDION MARGINATUM,BATHYNECTES LONGISPINA,MAUROLICUS WEITZMANI,MYCTOPHIDAE,SPIRONTOCARIS LILJEBORGII,SCORPAENIDAE,DASYATIS CENTROURA,STOMATOPODA,HIPPOGLOSSUS HIPPOGLOSSUS,MENIDIA MENIDIA,SELENE SETAPINNIS,DASYATIS AMERICANA,MYOXOCEPHALUS AENAEUS,ETROPUS SP,ALUTERUS HEUDELOTI,NEMICHTHYS SCOLOPACEUS,UPENEUS PARVUS,BUCCINUM UNDATUM,ALUTERUS MONOCEROS,ANTIGONIA CAPROS,PRIONOTUS CAROLINUS,ULVARIA SUBBIFURCATA,PERISTEDION MINIATUM,TRICHIURUS LEPTURUS,HOMARUS AMERICANUS,CANCER BOREALIS,CYNOSCION REGALIS,OPHIDION GRAYI,GLYPTOCEPHALUS CYNOGLOSSUS,GERYON FENNERI,ARGENTINA SILUS,PORICHTHYS PLECTRODON,BROSME BROSME,HELICOLENUS DACTYLOPTERUS,MACROZOARCES AMERICANUS,HALICHOERUS GRYPUS,TRACHINOCEPHALUS MYOPS,LYCENCHELYS VERRILLI,SYNAGROPS SPINOSUS,PANDALUS MONTAGUI,GADUS MORHUA,LITHODES MAJA,GERYON QUINQUEDENS,XENOLEPIDICHTHYS DALGLEISHI,STOLOTEUTHIS LEUCOPTERA,OSMERUS MORDAX,TORPEDO NOBILIANA,BOTHUS OCELLATUS,SYMPHURUS SP,AMMODYTES DUBIUS,ILLEX ILLECEBROSUS,TRIGLOPS MURRAYI,PRIONOTUS RUBIO,PARALICHTHYS DENTATUS,ETRUMEUS TERES,PARASUDIS TRUCULENTA,CHLOROPHTHALMUS AGASSIZI,CHIONOECETES OPILIO,FOETOREPUS AGASSIZI,MELANOGRAMMUS AEGLEFINUS,ANTHIAS NICHOLSI,MACRORHAMPHOSUS SCOLOPAX,CONGRIDAE,MALACORAJA SENTA,HALIEUTICHTHYS ACULEATUS,PONTOPHILUS NORVEGICUS,CAULOLATILUS MICROPS,CONGER OCEANICUS,GYMNURA ALTAVELA,MYLIOBATIS FREMINVILLEI,CYTTOPSIS ROSEA,ARCTICA ISLANDICA,SCYLIORHINUS RETIFER,GADELLA IMBERBIS,GALATHEIDAE,OVALIPES STEPHENSONI,MYOXOCEPHALUS SCORPIUS,BELLATOR EGRETTA,ANARHICHAS LUPUS,SYNODONTIDAE,PETROMYZON MARINUS,LIMULUS POLYPHEMUS,ALOSA SAPIDISSIMA,RHIZOPRIONODON TERRAENOVAE,MICROPOGONIAS UNDULATUS,PANDALUS PROPINQUUS,PSEUDOPLEURONECTES AMERICANUS,CANCER IRRORATUS,STENOTOMUS CHRYSOPS,PRIONOTUS EVOLANS,PRIONOTUS ALATUS,PLACOPECTEN MAGELLANICUS,DASYATIS SAY,LIMANDA FERRUGINEA,AMBLYRAJA RADIATA,ARGYROPELECUS ACULEATUS,SEPIOLIDAE,KATHETOSTOMA ALBIGUTTA,UROPHYCIS CHUSS,STOMIIDAE,PARALICHTHYS SQUAMILENTUS,OPHICHTHIDAE,MELANOSTIGMA ATLANTICUM,ENCHELYOPUS CIMBRIUS,CYCLOPTERUS LUMPUS,LEPOPHIDIUM PROFUNDORUM,BATHYPOLYPUS ARCTICUS,PANDALUS BOREALIS,TRICHIURIDAE,SCOMBER SCOMBRUS,POLYMIXIA LOWEI,UROPHYCIS TENUIS,CRYPTACANTHODES MACULATUS,ALOSA PSEUDOHARENGUS,LEBBEUS GROENLANDICUS,ALOSA AESTIVALIS,CLUPEA HARENGUS,DICHELOPANDALUS LEPTOCERUS,RAJA EGLANTERIA,MACROURIDAE,MORONE SAXATILIS,BLENNIIDAE,ACIPENSER OXYRHYNCHUS,HIPPOGLOSSOIDES PLATESSOIDES,SCORPAENA BRASILIENSIS,LOPHIUS AMERICANUS,LUMPENUS LUMPRETAEFORMIS,SCOMBER JAPONICUS,MONOLENE SESSILICAUDA,LEUCORAJA GARMANI,CALLINECTES SAPIDUS,OPHIDIIDAE,CENTROPRISTIS STRIATA,UROPHYCIS FLORIDANA,MERLUCCIUS BILINEARIS,HEMITRIPTERUS AMERICANUS,SPISULA SOLIDISSIMA,BALISTES CAPRISCUS,PARALEPIDAE,UROPHYCIS SP,ETROPUS MICROSTOMUS,UROPHYCIS REGIA,UROPHYCIS CHESTERI,CRUSTACEA SHRIMP,EUMICROTREMUS SPINOSUS,BREVOORTIA TYRANNUS,TRACHURUS LATHAMI,LOPHIUS GASTROPHYSUS,SEBASTES FASCIATUS,POLLACHIUS VIRENS,REINHARDTIUS HIPPOGLOSSOIDES,LOLIGO PEALEII,MUSTELUS CANIS,ASPIDOPHOROIDES MONOPTERYGIUS,CEPHALOPODA,ACANTHOCARPUS ALEXANDRI,PEPRILUS TRIACANTHUS,SICYONIA BREVIROSTRIS,RACHYCENTRON CANADUM,SERIOLA RIVOLIANA,SERRANIDAE,OVALIPES OCELLATUS,CITHARICHTHYS SP,MERLUCCIUS ALBIDUS,SCOPHTHALMUS AQUOSUS,SCOMBRIDAE,MYXINE GLUTINOSA,ZENOPSIS CONCHIFERA,LEIOSTOMUS XANTHURUS,ARGOPECTEN GIBBUS,GYMNOTHORAX SAXICOLA,MAJIDAE,SPHOEROIDES DORSALIS,GASTROPSETTA FRONTALIS,SYNODUS FOETENS,PARALICHTHYS OBLONGUS,BENTHODESMUS SIMONYI,SYNGNATHIDAE,LOPHOLATILUS CHAMAELEONTICEPS,MYOXOCEPHALUS OCTODECEMSPINOSUS,CHAULIODUS SLOANI,TRASH SPECIES IN CATCH,DIPTURUS LAEVIS,PASIPHAEA MULTIDENTATA,LEBBEUS POLARIS
HB201501,201502,402,-67.09976,43.703375,04/05/2015-02:36:26,1340,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,2,0,15,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,3,0,0,6,0,3,0,1,0,1,1,14,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1043,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
HB201501,201502,156,-73.829475,40.487628,31/03/2015-00:12:28,3140,0,0,0,0,0,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,31,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201501,201502,282,-66.889752,40.73527,16/04/2015-22:53:55,1140,0,0,2,0,10,30,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,24,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,1,0,0
HB201501,201502,157,-73.637978,40.466235,31/03/2015-01:48:45,3110,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HB201501,201502,274,-67.265042,40.68235,16/04/2015-06:27:46,1130,0,0,4,0,33,12,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,5,0,0,2,0,269,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0
HB201501,201502,176,-71.667805,41.0905,01/04/2015-08:45:43,3020,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201501,201502,414,-68.455058,43.998437,05/05/2015-12:44:03,1390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,11,0,3,1319,452,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
HB201501,201502,109,-74.875757,38.743695,26/03/2015-20:53:38,3260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201501,201502,276,-67.66007,40.770212,16/04/2015-09:58:22,1130,0,0,0,0,64,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,7,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,241,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,3,0,0
HB201501,201502,140,-72.474552,39.934647,29/03/2015-19:39:40,1020,0,0,149,0,2,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HB201501,201502,383,-69.254843,43.30017,02/05/2015-00:15:18,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,6,0,0,5,0,0,0,109,0,0,0,0,7,0,0,3,45,0,3,0,8,1,99,0,9,228,0,0,0,0,0,0,50,0,4,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201501,201502,398,-67.014548,43.08721,03/05/2015-17:29:12,1340,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HB201501,201502,214,-69.974452,39.94631,10/04/2015-04:50:33,1120,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,0,0,0,30,0,0
HB201501,201502,47,-75.295932,35.644448,18/03/2015-08:28:32,3440,0,0,77,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201501,201502,22,-74.031648,38.314197,15/03/2015-07:26:34,1700,0,0,348,0,0,143,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,12,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,134,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,3,0,0
HB201501,201502,58,-75.599897,34.738362,19/03/2015-09:06:09,8510,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
HB201501,201502,178,-71.418168,40.417053,01/04/2015-15:00:16,1060,0,0,4,0,8,66,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,19,0,0,240,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,0,0,5,0,0
HB201501,201502,160,-73.147523,40.525715,31/03/2015-06:39:08,3080,0,0,0,0,17,193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201501,201502,409,-66.880562,44.365333,04/05/2015-17:19:39,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,1,0,0,0,0,1,5,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,709,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,7,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0
HB201501,201502,220,-69.279825,40.371282,10/04/2015-16:32:43,1100,0,0,0,0,21,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,715,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
HB201501,201502,91,-74.569127,37.57036,25/03/2015-06:46:02,1660,0,1,5,0,0,24,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,7,6,0,1131,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HB201501,201502,329,-68.334458,42.80086,21/04/2015-20:38:27,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,136,0,0,0,0,3,0,0,41,0,0,0,0,5,1,8,0,2,14,15,0,0,0,0,0,41,0,3,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201501,201502,374,-69.65541,43.197923,30/04/2015-20:50:25,1370,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,225,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
HB201501,201502,243,-68.836198,41.558953,13/04/2015-02:51:26,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3016,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,7,0,0,3,0,0,149,0,4,0,84,0,6,37,82,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,0,863,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
