cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,CANCER BOREALIS,SYMPHURUS SP,RACHYCENTRON CANADUM,UROPHYCIS TENUIS,PLACOPECTEN MAGELLANICUS,POLYMIXIA LOWEI,PRIONOTUS ALATUS,ETROPUS SP,POLLACHIUS VIRENS,ACANTHOCARPUS ALEXANDRI,SCYLIORHINUS RETIFER,OGCOCEPHALIDAE,TAUTOGOLABRUS ADSPERSUS,MACRORHAMPHOSUS SCOLOPAX,MELANOSTIGMA ATLANTICUM,PEPRILUS TRIACANTHUS,SQUATINA DUMERIL,PAGRUS SEDECIM,PARALICHTHYS SP,MENTICIRRHUS AMERICANUS,TRICHIURUS LEPTURUS,SYNODONTIDAE,HIPPOGLOSSUS HIPPOGLOSSUS,LIMANDA FERRUGINEA,ANTHIAS NICHOLSI,PSEUDOPLEURONECTES AMERICANUS,BATHYPOLYPUS ARCTICUS,CHIONOECETES OPILIO,ARIOMMA BONDI,BROSME BROSME,GOBIIDAE,HOMARUS AMERICANUS,LUTJANUS CAMPECHANUS,PRISTIGENYS ALTA,MACROZOARCES AMERICANUS,MALACORAJA SENTA,SPISULA SOLIDISSIMA,ENCHELYOPUS CIMBRIUS,LOLIGO PEALEII,SQUALUS ACANTHIAS,MERLUCCIUS BILINEARIS,CARCHARIAS TAURUS,MONACANTHUS HISPIDUS,CALAPPIDAE,HAEMULON AUROLINEATUM,MYOXOCEPHALUS AENAEUS,ANCHOA HEPSETUS,ALUTERUS MONOCEROS,STOMATOPODA,CANCER IRRORATUS,CENTROPRISTIS STRIATA,SPHOEROIDES SPENGLERI,UROPHYCIS FLORIDANA,FISTULARIA PETIMBA,CHLAMYS ISLANDICA,LOPHIUS AMERICANUS,GADUS MORHUA,MORIDAE,HIPPOGLOSSOIDES PLATESSOIDES,SPHOEROIDES DORSALIS,BATHYNECTES LONGISPINA,MYXINE GLUTINOSA,TORPEDO NOBILIANA,HEMIPTERONOTUS NOVACULA,OGCOCEPHALUS CORNIGER,ZENOPSIS CONCHIFERA,ANCYLOPSETTA QUADROCELLATA,PETROMYZON MARINUS,AMBLYRAJA RADIATA,OVALIPES OCELLATUS,OPHIDION HOLBROOKI,PHOLIS GUNNELLUS,RHOMBOPLITES AURORUBENS,ASPIDOPHOROIDES MONOPTERYGIUS,MERLUCCIUS ALBIDUS,AMMODYTES DUBIUS,ARIOMMA MELANUM,CALLINECTES SAPIDUS,OPHIDION MARGINATUM,ASTROSCOPUS Y-GRAECUM,UROPHYCIS CHESTERI,ARCTICA ISLANDICA,GYMNURA MICRURA,CYNOSCION NOTHUS,SCOMBER SCOMBRUS,CITHARICHTHYS MACROPS,SCOMBER JAPONICUS,CRUSTACEA SHRIMP,LEPOPHIDIUM PROFUNDORUM,DASYATIS SAY,DIPTURUS LAEVIS,PRIONOTUS EVOLANS,ALOSA SAPIDISSIMA,PARASUDIS TRUCULENTA,HEMITRIPTERUS AMERICANUS,LEUCORAJA OCELLATA,GERYON QUINQUEDENS,ACIPENSER OXYRHYNCHUS,LOPHOLATILUS CHAMAELEONTICEPS,MONOLENE SESSILICAUDA,SEPIOLIDAE,TRASH SPECIES IN CATCH,SYNGNATHIDAE,TAUTOGA ONITIS,SERRANUS PHOEBE,ILLEX ILLECEBROSUS,SPHOEROIDES MACULATUS,CITHARICHTHYS GYMNORHINUS,RAJA EGLANTERIA,PRIONOTUS CAROLINUS,STENOTOMUS CHRYSOPS,OVALIPES STEPHENSONI,MENIDIA MENIDIA,CYCLOPSETTA FIMBRIATA,COOKEOLUS JAPONICUS,CYTTOPSIS ROSEA,MACROURIDAE,CLUPEA HARENGUS,CITHARICHTHYS CORNUTUS,ANARHICHAS LUPUS,POMATOMUS SALTATRIX,PARALEPIDAE,LIMULUS POLYPHEMUS,NEMICHTHYS SCOLOPACEUS,CYCLOPTERUS LUMPUS,CHLOROPHTHALMUS AGASSIZI,ANTIGONIA CAPROS,ORTHOPRISTIS CHRYSOPTERA,ECHENEIS NAUCRATES,STOLOTEUTHIS LEUCOPTERA,GALATHEIDAE,SCOPHTHALMUS AQUOSUS,OPHICHTHIDAE,ZOARCIDAE,LAGODON RHOMBOIDES,LEIOSTOMUS XANTHURUS,PRIONOTUS RUBIO,MAUROLICUS WEITZMANI,MYOXOCEPHALUS OCTODECEMSPINOSUS,ETROPUS MICROSTOMUS,ALOSA PSEUDOHARENGUS,BREVOORTIA TYRANNUS,CITHARICHTHYS ARCTIFRONS,PRIONOTUS STEARNSI,TRACHINOCEPHALUS MYOPS,LITHODES MAJA,CAULOLATILUS MICROPS,SERRANUS ATROBRANCHUS,MORONE SAXATILIS,MYCTOPHIDAE,CARETTA CARETTA,PARALICHTHYS OBLONGUS,SCORPAENIDAE,APOGONIDAE,TRACHURUS LATHAMI,OCTOPODA,DECAPTERUS PUNCTATUS,SYNODUS FOETENS,FISTULARIA SP,HALIEUTICHTHYS ACULEATUS,MELANOGRAMMUS AEGLEFINUS,GLYPTOCEPHALUS CYNOGLOSSUS,MICROPOGONIAS UNDULATUS,PARALICHTHYS DENTATUS,CYNOSCION REGALIS,POECILOPSETTA BEANI,CRYPTACANTHODES MACULATUS,CHAETODIPTERUS FABER,UROPHYCIS CHUSS,CONGER OCEANICUS,DASYATIS CENTROURA,LEUCORAJA ERINACEA,UROPHYCIS REGIA,SEBASTES FASCIATUS,PORTUNIDAE,ALOSA AESTIVALIS,ANCHOA MITCHILLI,STOMIIDAE,TRICHIURIDAE,ULVARIA SUBBIFURCATA,LEUCORAJA GARMANI,LYCENCHELYS VERRILLI,MENTICIRRHUS SAXATILIS,MUSTELUS CANIS,DASYATIS AMERICANA,SQUALIDAE,SCARIDAE,LUMPENUS LUMPRETAEFORMIS,CONGRIDAE,TRIGLOPS MURRAYI,CITHARICHTHYS SP,HELICOLENUS DACTYLOPTERUS,GYMNURA ALTAVELA,DECAPTERUS MACARELLUS
HB201901,201902,210,-68.648637,40.54178,13/04/2019-05:35:49,1130,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,4,0,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,50,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,397,-69.988333,42.1605,12/05/2019-06:01:53,1270,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,19,0,0,0,0,5,0,0,40,10,0,6,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,17,0,0,1,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,1,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,0,72,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,140,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,368,-68.625667,43.606667,09/05/2019-02:05:56,1380,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,10,0,0,0,0,0,11,0,0,4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,254,-67.434338,40.532868,18/04/2019-20:46:17,1140,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,651,2,152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0
HB201901,201902,45,-75.114422,36.366623,14/03/2019-14:29:32,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,127,-74.156495,38.886678,28/03/2019-13:00:55,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,248,-68.016075,40.93075,18/04/2019-04:20:28,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,168,-71.364587,40.144765,31/03/2019-15:34:35,1060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,24,0,0,2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,120,-73.054938,40.136363,27/03/2019-18:02:10,1010,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,390,-69.691333,42.778333,11/05/2019-14:03:06,1280,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,3,0,0,0,100,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,52,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,285,-66.081533,42.315342,22/04/2019-12:21:52,1290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
HB201901,201902,123,-72.930963,39.608995,28/03/2019-03:07:55,1020,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,15,203,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,205,195,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,10,-75.677875,36.52979,11/03/2019-00:56:13,3380,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,35,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,10,5,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,415,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,280,-65.914103,42.053245,21/04/2019-22:32:43,1180,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,5,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
HB201901,201902,401,-70.57,42.272,12/05/2019-14:08:06,3660,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,24,0,0,0,0,0,3,0,0,41,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,172,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,28,0,0,1,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,21,-75.13404,35.43174,12/03/2019-00:18:14,8500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
HB201901,201902,270,-66.242992,41.305682,20/04/2019-14:06:57,1170,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,48,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,332,-68.438,42.8145,04/05/2019-10:06:07,1360,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,4,0,1,0,131,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,54,0,0,0,0,0,0,366,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,184,-71.253183,41.403205,04/04/2019-03:00:44,3450,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,74,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,38,-74.995168,35.905938,13/03/2019-19:47:00,1610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
HB201901,201902,330,-68.224833,43.007167,04/05/2019-05:10:56,1360,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,8,0,0,1,3,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,132,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,388,-69.969,42.6925,11/05/2019-09:03:04,1270,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,6,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,237,0,0,0,0,250,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,252,-67.416893,40.91177,18/04/2019-16:11:39,1130,0,0,0,0,4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,100,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,384,-70.672167,42.4975,10/05/2019-22:30:21,3660,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,66,0,0,0,0,0,83,0,0,7,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,595,1,0,0,0,0,0,0,15,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HB201901,201902,373,-69.035167,43.262167,09/05/2019-15:34:14,1370,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,5,0,0,0,0,4,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,7,0,0,0,0,0,0,20,0,0,0,0,36,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
