cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,AMMODYTES DUBIUS,GALATHEIDAE,SPHYRNA ZYGAENA,HEMITRIPTERUS AMERICANUS,LEUCORAJA GARMANI,CALLINECTES SAPIDUS,PETROMYZON MARINUS,MACROURIDAE,SPHOEROIDES MACULATUS,CYCLOPTERUS LUMPUS,PRIONOTUS EVOLANS,PORTUNIDAE,CHAUNAX STIGMAEUS,SPHYRAENA SP,LOLIGO PEALEII,CLUPEA HARENGUS,UROPHYCIS CHESTERI,CITHARICHTHYS CORNUTUS,STENOTOMUS CHRYSOPS,ARGENTINA STRIATA,UROPHYCIS CHUSS,MACROZOARCES AMERICANUS,DASYATIS AMERICANA,CENTROPRISTIS STRIATA,CONGER OCEANICUS,STOMIIDAE,ETRUMEUS TERES,CITHARICHTHYS SP,PRIONOTUS STEARNSI,MERLUCCIUS BILINEARIS,MELANOGRAMMUS AEGLEFINUS,BREVOORTIA TYRANNUS,SYNODUS FOETENS,LEBBEUS POLARIS,SCORPAENIDAE,ALOSA AESTIVALIS,SCOMBER JAPONICUS,HELICOLENUS DACTYLOPTERUS,MYLIOBATIS FREMINVILLEI,SERIOLA ZONATA,BOTHIDAE,SARDINELLA AURITA,UROPHYCIS REGIA,CITHARICHTHYS ARCTIFRONS,TRICHIURUS LEPTURUS,UROPHYCIS TENUIS,BROSME BROSME,PONTOPHILUS NORVEGICUS,REINHARDTIUS HIPPOGLOSSOIDES,CYTTOPSIS ROSEA,LOPHIUS GASTROPHYSUS,LAGODON RHOMBOIDES,CARCHARHINUS BREVIPINNA,ANCHOA MITCHILLI,ARIOSOMA BALEARICUM,DASYATIS CENTROURA,CHLAMYS ISLANDICA,BATHYNECTES LONGISPINA,TAUTOGA ONITIS,TORPEDO NOBILIANA,TRACHINOCEPHALUS MYOPS,CETORHINUS MAXIMUS,ENCHELYOPUS CIMBRIUS,PRIONOTUS CAROLINUS,PSEUDOPLEURONECTES AMERICANUS,GLYPTOCEPHALUS CYNOGLOSSUS,ANTIGONIA CAPROS,OPHICHTHIDAE,ARCTICA ISLANDICA,ANARHICHAS LUPUS,SCOMBRIDAE,MACRORHAMPHOSUS SCOLOPAX,CAULOLATILUS MICROPS,AMBLYRAJA RADIATA,CRUSTACEA SHRIMP,ARIOMMA BONDI,GADUS MORHUA,UPENEUS PARVUS,MENTICIRRHUS AMERICANUS,ILLEX ILLECEBROSUS,SQUALUS ACANTHIAS,TRIGLOPS MURRAYI,LYCENCHELYS VERRILLI,PERISTEDION GRACILE,ZENOPSIS CONCHIFERA,LEUCORAJA OCELLATA,POLYMIXIA LOWEI,LEUCORAJA ERINACEA,RACHYCENTRON CANADUM,PORICHTHYS PLECTRODON,ANGUILLIFORMES,SPIRONTOCARIS LILJEBORGII,LARIMUS FASCIATUS,CHIONOECETES OPILIO,MUSTELUS CANIS,MONOLENE SESSILICAUDA,PARALICHTHYS DENTATUS,DASYATIS SAY,CARETTA CARETTA,ANCHOA HEPSETUS,PRIONOTUS RUBIO,PANDALUS PROPINQUUS,SERIOLA RIVOLIANA,ALUTERUS MONOCEROS,MALACORAJA SENTA,MICROPOGONIAS UNDULATUS,SQUATINA DUMERIL,MORONE SAXATILIS,GERYON QUINQUEDENS,FOETOREPUS AGASSIZI,TRACHURUS LATHAMI,CRYPTACANTHODES MACULATUS,ALOSA PSEUDOHARENGUS,LEBBEUS GROENLANDICUS,ORTHOPRISTIS CHRYSOPTERA,LEPOPHIDIUM PROFUNDORUM,STOMATOPODA,HIPPOGLOSSOIDES PLATESSOIDES,CHLOROPHTHALMUS AGASSIZI,MYOXOCEPHALUS OCTODECEMSPINOSUS,HIPPOGLOSSUS HIPPOGLOSSUS,MENTICIRRHUS SAXATILIS,SCOMBERESOX SAURUS,LITHODES MAJA,SCOPHTHALMUS AQUOSUS,LAGOCEPHALUS LAEVIGATUS,ASTROSCOPUS GUTTATUS,HOMARUS AMERICANUS,MAUROLICUS WEITZMANI,SQUALIDAE,PASIPHAEA MULTIDENTATA,SCYLIORHINUS RETIFER,OSMERUS MORDAX,STOLOTEUTHIS LEUCOPTERA,CEPHALOPODA,CRANGON SEPTEMSPINOSA,ARGENTINA SILUS,PEPRILUS TRIACANTHUS,CONGRIDAE,LIMULUS POLYPHEMUS,XENOLEPIDICHTHYS DALGLEISHI,PARASUDIS TRUCULENTA,BATHYPOLYPUS ARCTICUS,BALISTES CAPRISCUS,FISTULARIA PETIMBA,ACANTHOCARPUS ALEXANDRI,CARCHARHINUS PLUMBEUS,HEMANTHIAS AUREORUBENS,PROMETHICHTHYS PROMETHEUS,SYMPHURUS SP,POLLACHIUS VIRENS,POGONIAS CROMIS,UROPHYCIS SP,ARCHOSARGUS PROBATOCEPHALUS,CALAPPIDAE,OGCOCEPHALIDAE,DICHELOPANDALUS LEPTOCERUS,OVALIPES STEPHENSONI,MYCTOPHIDAE,MAJIDAE,PARALICHTHYS OBLONGUS,PANDALUS MONTAGUI,CYNOSCION REGALIS,PANDALUS BOREALIS,OVALIPES OCELLATUS,GYMNURA ALTAVELA,PRIONOTUS ALATUS,CANCER IRRORATUS,LUMPENUS LUMPRETAEFORMIS,DIPTURUS LAEVIS,CANCER BOREALIS,MYXINE GLUTINOSA,SICYONIA BREVIROSTRIS,SCOMBER SCOMBRUS,PLACOPECTEN MAGELLANICUS,SEPIOLIDAE,PARALEPIDAE,ETROPUS SP,PHOLIS GUNNELLUS,CHAULIODUS SLOANI,TRASH SPECIES IN CATCH,LEIOSTOMUS XANTHURUS,LOPHIUS AMERICANUS,TAUTOGOLABRUS ADSPERSUS,SCIAENOPS OCELLATUS,RAJA EGLANTERIA,SPISULA SOLIDISSIMA,RHIZOPRIONODON TERRAENOVAE,MELANOSTIGMA ATLANTICUM,DECAPTERUS PUNCTATUS,SEBASTES FASCIATUS,LIMANDA FERRUGINEA,ASPIDOPHOROIDES MONOPTERYGIUS,ALOSA SAPIDISSIMA,CHAETODIPTERUS FABER,POMATOMUS SALTATRIX,ACIPENSER OXYRHYNCHUS,MERLUCCIUS ALBIDUS
HB201601,201602,256,-68.357785,42.21398,22/05/2016-02:07:22,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,228,0,0,0,0,0,0,0,0,408,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
HB201601,201602,184,-70.911268,40.27464,10/05/2016-08:15:55,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
HB201601,201602,65,-74.77408,36.334112,13/04/2016-01:29:33,1640,0,0,0,0,1,0,0,8,0,0,0,0,0,0,4,0,0,0,0,9,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,88,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27
HB201601,201602,318,-66.992888,42.692777,28/05/2016-04:57:05,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,1073,16,0,0,0,0,0,0,256,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0
HB201601,201602,326,-67.225498,43.645513,29/05/2016-03:05:04,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,58,5,0,0,0,0,0,0,0,1057,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
HB201601,201602,177,-70.327352,41.213125,09/05/2016-11:34:04,1090,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,17,0,0,4,0,0,0,0,1,0,0,0,0,0,63,0,0,0,0,0,7,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,39,-74.63165,38.51052,10/04/2016-18:55:49,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
HB201601,201602,374,-70.721717,42.548073,03/06/2016-08:58:00,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,15,6,0,2,0,0,0,0,0,170,111,0,0,0,0,229,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,448,1,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,20,0,38,0,0,0,0,3,0,0,87,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,357,0,32,0,0,0,0
HB201601,201602,265,-67.421497,43.351217,23/05/2016-04:49:26,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,1,0,0,0,0,0,0,0,330,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,54,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
HB201601,201602,228,-68.365242,41.455977,19/05/2016-09:23:19,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,213,0,0,0,0,4,4,0,0,0,0,0,0,0,101,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,6,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HB201601,201602,132,-72.358395,39.704512,20/04/2016-20:54:56,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,0,0,0,4,0,2,0,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,110,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,397,-70.499632,42.169142,07/06/2016-03:47:22,3610,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,317,39,0,0,0,0,0,0,0,140,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,319,5,0,0,0,0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0,50,0,0,0,0,1,0,0,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,2,137,0,0,0,0,0,0
HB201601,201602,75,-75.141158,35.41778,14/04/2016-01:16:32,8500,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
HB201601,201602,354,-68.99073,42.661297,01/06/2016-14:59:01,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,72,0,0,0,0,0,0,0,0,460,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,25,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0
HB201601,201602,219,-68.625202,42.516385,18/05/2016-11:38:50,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,1259,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,109,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,24,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,56,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,92,0,0,1,0,0,0,0
HB201601,201602,353,-68.785555,42.870612,01/06/2016-12:24:56,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,406,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,9,0,0,231,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0
HB201601,201602,234,-67.794328,40.728007,20/05/2016-02:40:38,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,6,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,7,0,0,0,0,248,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,248,-67.593815,41.424782,21/05/2016-12:45:05,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,217,-69.02814,42.219625,18/05/2016-05:16:31,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,249,0,0,0,0,0,0,0,0,649,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,112,0,0,0,0,0,0,0
HB201601,201602,295,-66.364662,41.16315,25/05/2016-23:58:52,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,25,0,0,0,0,0,0,0,0,503,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,338,-67.805445,43.798202,30/05/2016-11:32:28,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,0,0,0,0,0,0,0,0,233,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,539,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0
HB201601,201602,384,-69.810878,42.096685,04/06/2016-07:30:43,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,263,1,0,0,0,0,0,0,0,289,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,66,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
HB201601,201602,84,-75.638433,34.724385,14/04/2016-22:45:27,8510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,224,-68.712743,41.82983,19/05/2016-00:16:39,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,275,0,0,0,0,0,0,0,0,891,6,0,0,0,0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0
HB201601,201602,28,-74.08081,39.10497,10/04/2016-00:16:56,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,0,0,51,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,4,0,63,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
