cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,ALOSA SAPIDISSIMA,DIBRANCHUS ATLANTICUS,PRIONOTUS ALATUS,BROSME BROSME,PLACOPECTEN MAGELLANICUS,DECAPTERUS MACARELLUS,CYCLOPTERUS LUMPUS,PRIONOTUS RUBIO,MORONE SAXATILIS,PRIONOTUS CAROLINUS,SEBASTES FASCIATUS,SYNGNATHUS FUSCUS,UNKNOWN 03,DASYATIS SAY,MYLIOBATIS GOODEI,PARALICHTHYS OBLONGUS,CARCHARHINUS OBSCURUS,BATHYPOLYPUS ARCTICUS,MUSTELUS CANIS,MYLIOBATIS FREMINVILLEI,SCORPAENA BRASILIENSIS,HIPPOGLOSSOIDES PLATESSOIDES,LOLLIGUNCULA BREVIS,DASYATIS AMERICANA,SPHOEROIDES MACULATUS,ACIPENSER OXYRHYNCHUS,GLYPTOCEPHALUS CYNOGLOSSUS,SEPIOLIDAE,ACANTHOCARPUS ALEXANDRI,MACRORHAMPHOSUS SCOLOPAX,ARGENTINA SILUS,ETRUMEUS TERES,UROPHYCIS SP,ECHENEIS NAUCRATES,CONGRIDAE,GYMNURA ALTAVELA,PRIONOTUS EVOLANS,HOMARUS AMERICANUS,LEIOSTOMUS XANTHURUS,GADUS MORHUA,SCYLIORHINUS RETIFER,HALIEUTICHTHYS ACULEATUS,TRIGLIDAE,CLUPEA HARENGUS,OGCOCEPHALUS PARVUS,CHAULIODUS SLOANI,UNKNOWN 06,MACROZOARCES AMERICANUS,SYMPHURUS SP,FISTULARIA SP,OPHIDION HOLBROOKI,MELANOGRAMMUS AEGLEFINUS,REINHARDTIUS HIPPOGLOSSOIDES,OCTOPODA,ARCHOSARGUS PROBATOCEPHALUS,SQUALUS ACANTHIAS,MYXINE GLUTINOSA,TAUTOGOLABRUS ADSPERSUS,BOTHIDAE,CARETTA CARETTA,STENOTOMUS CHRYSOPS,PERISTEDION MINIATUM,HEMITRIPTERUS AMERICANUS,OPHIDION MARGINATUM,POLLACHIUS VIRENS,LEUCORAJA OCELLATA,LEUCORAJA ERINACEA,TRICHIURUS LEPTURUS,ANCHOA MITCHILLI,DASYATIS CENTROURA,LAGODON RHOMBOIDES,UNKNOWN 04,BREVOORTIA TYRANNUS,GERYON QUINQUEDENS,CRYPTACANTHODES MACULATUS,AMMODYTES DUBIUS,COTTIDAE,TRACHINOCEPHALUS MYOPS,POMATOMUS SALTATRIX,CYNOSCION REGALIS,PORTUNIDAE,SICYONIA BREVIROSTRIS,ORTHOPRISTIS CHRYSOPTERA,CITHARICHTHYS SP,ILLEX ILLECEBROSUS,UNKNOWN 05,HIPPOGLOSSUS HIPPOGLOSSUS,BELLATOR BRACHYCHIR,OPHICHTHIDAE,CALAPPIDAE,CANCER BOREALIS,ENCHELYOPUS CIMBRIUS,LEPOPHIDIUM PROFUNDORUM,CANCER IRRORATUS,ETROPUS MICROSTOMUS,SYNODUS FOETENS,TRIGLOPS MURRAYI,TORPEDO NOBILIANA,CARCHARHINUS PLUMBEUS,ANGUILLA ROSTRATA,MYOXOCEPHALUS AENAEUS,KATHETOSTOMA ALBIGUTTA,MENTICIRRHUS SAXATILIS,BAIRDIELLA CHRYSOURA,CRUSTACEA SHRIMP,PARALICHTHYS DENTATUS,MICROPOGONIAS UNDULATUS,ALOSA PSEUDOHARENGUS,RAJA EGLANTERIA,STERNOPTYCHIDAE,MONOLENE SESSILICAUDA,ARGENTINA STRIATA,TAUTOGA ONITIS,MYOXOCEPHALUS OCTODECEMSPINOSUS,STOMATOPODA,PSEUDOPLEURONECTES AMERICANUS,MERLUCCIUS ALBIDUS,TRINECTES MACULATUS,SYNAGROPS BELLUS,BENTHODESMUS SIMONYI,FISTULARIA TABACARIA,PORTUNUS SPINIMANUS,CHAETODIPTERUS FABER,FISTULARIA PETIMBA,CITHARICHTHYS ARCTIFRONS,ASPIDOPHOROIDES MONOPTERYGIUS,FOETOREPUS AGASSIZI,MAUROLICUS WEITZMANI,PEPRILUS TRIACANTHUS,UROPHYCIS REGIA,ANARHICHAS LUPUS,UROPHYCIS CHESTERI,POLYMIXIA LOWEI,LIMANDA FERRUGINEA,SERRANUS NOTOSPILUS,UNKNOWN 11,TRASH SPECIES IN CATCH,PERISTEDION GRACILE,SCOPHTHALMUS AQUOSUS,MAJIDAE,CAULOLATILUS MICROPS,CHLOROPHTHALMUS AGASSIZI,MYCTOPHIDAE,PENAEUS SP,PLEURONECTIDAE,ABRALIA VERANYI,BELLATOR EGRETTA,RHOMBOPLITES AURORUBENS,AMBLYRAJA RADIATA,MURAENIDAE,OVALIPES OCELLATUS,SQUATINA DUMERIL,SCOMBER SCOMBRUS,LEPOPHIDIUM JEANNAE,ANTENNARIUS RADIOSUS,GALATHEIDAE,DIPLECTRUM FORMOSUM,CALLINECTES SAPIDUS,OPHIDIIDAE,CENTROPRISTIS STRIATA,URANOSCOPIDAE,CANCRIDAE,ZENOPSIS CONCHIFERA,ANTIGONIA CAPROS,SYACIUM PAPILLOSUM,MACROURIDAE,OVALIPES STEPHENSONI,PROMETHICHTHYS PROMETHEUS,LIPARIS ATLANTICUS,SCORPAENIDAE,UROPHYCIS CHUSS,MONACANTHUS HISPIDUS,LIMULUS POLYPHEMUS,MENTICIRRHUS AMERICANUS,PETROMYZON MARINUS,CENTROPRISTIS PHILADELPHICA,LOPHIUS AMERICANUS,UNKNOWN 01,LOLIGO PEALEII,OGCOCEPHALUS CORNIGER,ALOSA AESTIVALIS,PLEOTICUS ROBUSTUS,MENIDIA MENIDIA,PONTINUS LONGISPINIS,HELICOLENUS DACTYLOPTERUS,MERLUCCIUS BILINEARIS,UROPHYCIS TENUIS,PARASUDIS TRUCULENTA,CHIONOECETES OPILIO,SPHOEROIDES PACHYGASTER,SYNGNATHIDAE,DIPTURUS LAEVIS,UNKNOWN 02,LEUCORAJA GARMANI,SYNODONTIDAE,GYMNURA MICRURA,ASTROSCOPUS GUTTATUS,LARIMUS FASCIATUS,MALACORAJA SENTA
HB200802,200804,242,-69.444992,41.531832,16/04/2008-22:11:32,1230,1,0,0,0,46,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,83,0,0,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,204,0,1,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,153,-71.934452,40.241255,27/03/2008-22:31:14,1060,0,0,0,0,36,0,0,0,0,14,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,7,0,0,0,0,0,0,0,30,0,0,0,0,2,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,165,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,7,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0
HB200802,200804,170,-71.000922,40.492657,02/04/2008-20:33:57,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,96,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,4,0,0,0,0,0,0,0
HB200802,200804,154,-71.914603,40.307453,27/03/2008-23:47:08,1060,1,0,0,0,5,0,0,0,0,126,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,5,0,2,0,11,0,0,0,0,46,0,0,0,0,0,12,0,0,0,0,0,0,0
HB200802,200804,193,-66.860143,40.860307,05/04/2008-08:17:30,1160,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,5,0,0,0,2,0,0,0,0,0,0,14,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0
HB200802,200804,127,-75.204595,37.770748,25/03/2008-14:05:00,3310,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,215,-65.99919,41.597802,08/04/2008-18:19:58,1160,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,1
HB200802,200804,94,-74.776627,36.305913,22/03/2008-14:47:24,1640,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,187,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,4,0,0,0,0,0,0,0,0,70,8,11,0,0,0,0,0,0,0,16,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,15,1,304,0,0,0,0,4,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0
HB200802,200804,109,-75.66933,34.626953,23/03/2008-22:21:59,8520,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,1,0,822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HB200802,200804,196,-67.663278,41.344332,05/04/2008-16:55:30,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,294,-69.318947,43.38743,23/04/2008-11:40:12,1380,2,0,0,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1125,2,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,219,-65.960778,41.857218,09/04/2008-01:53:01,1160,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4,0,0,0,5,0,0,0,26,0,0,0,5,0,0,0,0,0,0,3,0,0,6,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HB200802,200804,180,-69.6034,40.31167,03/04/2008-21:15:40,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,2,0,1,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0
HB200802,200804,48,-74.043972,38.845512,11/03/2008-23:21:37,1730,0,0,0,0,34,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,483,0,0,18,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10763,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,161,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,102,-75.386782,35.061673,23/03/2008-08:43:19,8500,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,302,0,5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4784,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,1166,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,3855,32,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,13,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,72,-74.938598,37.521995,20/03/2008-09:52:19,1650,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,46,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,204,-66.602793,41.312728,06/04/2008-13:41:56,1160,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,3,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,262,-68.558053,42.18605,19/04/2008-08:56:22,1240,0,0,0,1,0,0,0,0,0,0,279,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,4,93,0,0,0,0,0,0,0,0,0,0,0,0,8
HB200802,200804,254,-68.434787,41.268605,18/04/2008-12:27:58,1200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,143,-73.517657,40.472633,27/03/2008-03:31:30,3110,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,123,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,10,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,110,-75.584125,34.709572,23/03/2008-23:54:44,8520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,14,0,0,0,16,856,0,0,0,0,0,0,0,2,0,0,0,0,19,35,0,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,1,0,0,0,0,0,0,0,0,2,2,94,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
HB200802,200804,200,-66.540688,41.014115,06/04/2008-03:38:14,1160,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,1,0,0,0,0,0,0,3,0,0,588,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,103,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,1,0,0,0,0,0,0,10,12,0,0,0,0,20,0,0,0,0,0,0,0
HB200802,200804,97,-74.79424,36.033803,22/03/2008-21:04:33,1630,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,327,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0
HB200802,200804,235,-67.25345,41.784997,10/04/2008-10:20:41,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,33,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,233,-67.162587,42.01797,10/04/2008-06:06:06,1200,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,4,0,0,0,167,0,0,0,0,0,0,0,0,0,0,5,0,0,21,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
